URL,is_error,ms_no,folio,x,y,w,h,notes
"https://stacks.stanford.edu/image/iiif/qm817bv7839%2F400_080_V_TC_46/782,2770,862,390/pct:40/0/default.jpg",,400,80 V,782,2770,862,390,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_085_V_TC_46/870,867,525,100/pct:40/0/default.jpg",,45,85 V,870,867,525,100,
"https://stacks.stanford.edu/image/iiif/qq824qn0842%2F318_354_TC_46/3260,4012,2255,237/pct:40/0/default.jpg",,318,354,3260,4012,2255,237,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_330_R_TC_46/2047,6920,282,115/pct:40/0/default.jpg",,10,330 R,2047,6920,282,115,
"https://stacks.stanford.edu/image/iiif/bj009wm8755%2F111_137_TC_46/3820,6237,1155,175/pct:40/0/default.jpg",,111,137,3820,6237,1155,175,
"https://stacks.stanford.edu/image/iiif/jy445fd9276%2F277_66_V_TC_46/2120,862,537,90/pct:40/0/default.jpg",,277,66 V,2120,862,537,90,
"https://stacks.stanford.edu/image/iiif/qf131kj9626%2F280_42_R_TC_46/2,5680,617,207/pct:40/0/default.jpg",,280,42 R,2,5680,617,207,
"https://stacks.stanford.edu/image/iiif/rb296hb9129%2F214_010_V_TC_46/1327,2967,275,95/pct:40/0/default.jpg",,214,10 V,1327,2967,275,95,
"https://stacks.stanford.edu/image/iiif/rb296hb9129%2F214_024_V_TC_46/1315,3837,392,90/pct:40/0/default.jpg",,214,24 V,1315,3837,392,90,
"https://stacks.stanford.edu/image/iiif/wz774ws7198%2F092_096_R_TC_46/3265,1857,307,132/pct:40/0/default.jpg",,92,96 R,3265,1857,307,132,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_401_V_TC_46/3192,4592,367,97/pct:40/0/default.jpg",,49,401 V,3192,4592,367,97,
"https://stacks.stanford.edu/image/iiif/rb296hb9129%2F214_011_V_TC_46/3165,3327,510,120/pct:40/0/default.jpg",,214,11 V,3165,3327,510,120,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_192_R_TC_46/1487,4555,205,97/pct:40/0/default.jpg",,463,192 R,1487,4555,205,97,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_022_TC_46/1187,3475,555,130/pct:40/0/default.jpg",,51,22,1187,3475,555,130,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_359_R_TC_46/2100,5330,392,97/pct:40/0/default.jpg",,10,359 R,2100,5330,392,97,
"https://stacks.stanford.edu/image/iiif/fn354xs7634%2F004_220_R_TC_46/2022,2325,305,145/pct:40/0/default.jpg",,4,220 R,2022,2325,305,145,
"https://stacks.stanford.edu/image/iiif/pj101rk1280%2F291_103_V_TC_46/1992,1955,1667,205/pct:40/0/default.jpg",,291,103 V,1992,1955,1667,205,
"https://stacks.stanford.edu/image/iiif/zp389vb9685%2F228_105_V_TC_46/3810,1315,285,117/pct:40/0/default.jpg",,228,105 V,3810,1315,285,117,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_024_R_TC_46/910,3260,350,90/pct:40/0/default.jpg",,75,24 R,910,3260,350,90,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_182_V_TC_46/1917,3470,725,100/pct:40/0/default.jpg",,75,182 V,1917,3470,725,100,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_285_V_TC_46/3197,2275,265,95/pct:40/0/default.jpg",,10,285 V,3197,2275,265,95,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_283_V_TC_46/1372,6837,360,120/pct:40/0/default.jpg",,10,283 V,1372,6837,360,120,
"https://stacks.stanford.edu/image/iiif/qd947xd9843%2F483_031_R_TC_46/850,4150,402,110/pct:40/0/default.jpg",,483,31 R,850,4150,402,110,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_65_R_TC_46/3207,6130,525,90/pct:40/0/default.jpg",,49,65 R,3207,6130,525,90,
"https://stacks.stanford.edu/image/iiif/qd947xd9843%2F483_205_V_TC_46/1905,3412,362,107/pct:40/0/default.jpg",,483,205 V,1905,3412,362,107,
"https://stacks.stanford.edu/image/iiif/sx200wv7668%2F044_001_TC_46/3630,3557,495,240/pct:40/0/default.jpg",,44,1,3630,3557,495,240,
"https://stacks.stanford.edu/image/iiif/fr610kh2998%2F422_390_TC_46/1990,3270,1217,205/pct:40/0/default.jpg",,422,390,1990,3270,1217,205,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_121_R_TC_46/1040,867,1280,82/pct:40/0/default.jpg",,271,121 R,1040,867,1280,82,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_404_V_TC_46/3257,1930,327,110/pct:40/0/default.jpg",,49,404 V,3257,1930,327,110,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_070_V_TC_46/1602,3795,1247,120/pct:40/0/default.jpg",,45,70 V,1602,3795,1247,120,
"https://stacks.stanford.edu/image/iiif/nz663nv2057%2F023_034_R_TC_46/3932,5422,415,110/pct:40/0/default.jpg",,23,34 R,3932,5422,415,110,
"https://stacks.stanford.edu/image/iiif/cy895rg0439%2F047_49_R_TC_46/105,1547,782,185/pct:40/0/default.jpg",,47,49 R,105,1547,782,185,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_041_R_TC_46/4480,1477,835,120/pct:40/0/default.jpg",,45,41 R,4480,1477,835,120,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_103_V_TC_46/572,3672,125,60/pct:40/0/default.jpg",,136,103 V,572,3672,125,60,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_55_V_TC_46/3887,4557,940,157/pct:40/0/default.jpg",,83,55 V,3887,4557,940,157,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_320_V_TC_46/3567,1677,367,112/pct:40/0/default.jpg",,10,320 V,3567,1677,367,112,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_176_R_TC_46/3867,5460,232,100/pct:40/0/default.jpg",,75,176 R,3867,5460,232,100,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_197_R_TC_46/297,4960,245,112/pct:40/0/default.jpg",,75,197 R,297,4960,245,112,
"https://stacks.stanford.edu/image/iiif/hg583np7605%2F186_96_R_TC_46/1267,1172,1040,92/pct:40/0/default.jpg",,186,96 R,1267,1172,1040,92,
"https://stacks.stanford.edu/image/iiif/sg012cr8689%2F470_048_R_TC_46/1872,825,632,132/pct:40/0/default.jpg",,470,48 R,1872,825,632,132,
"https://stacks.stanford.edu/image/iiif/xr745mn3815%2F480_024_R_TC_46/1005,1950,925,107/pct:40/0/default.jpg",,480,24 R,1005,1950,925,107,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_057_TC_46/822,4460,305,112/pct:40/0/default.jpg",,51,57,822,4460,305,112,
"https://stacks.stanford.edu/image/iiif/yp193mg4537%2F473_148_R_TC_46/1612,2595,497,117/pct:40/0/default.jpg",,473,148 R,1612,2595,497,117,
"https://stacks.stanford.edu/image/iiif/hg583np7605%2F186_74_R_TC_46/2560,1352,962,97/pct:40/0/default.jpg",,186,74 R,2560,1352,962,97,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_66_V_TC_46/2677,5620,430,145/pct:40/0/default.jpg",,50,66 V,2677,5620,430,145,
"https://stacks.stanford.edu/image/iiif/kb304wh5721%2F327_054_R_TC_46/2467,865,155,65/pct:40/0/default.jpg",,327,54 R,2467,865,155,65,
"https://stacks.stanford.edu/image/iiif/fc862jh5847%2F309_55_V_TC_46/3515,1107,407,162/pct:40/0/default.jpg",,309,55 V,3515,1107,407,162,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_132_V_TC_46/4332,5592,512,90/pct:40/0/default.jpg",,271,132 V,4332,5592,512,90,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_61_V_TC_46/2465,3970,395,147/pct:40/0/default.jpg",,50,61 V,2465,3970,395,147,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_171_R_TC_46/2717,4077,447,150/pct:40/0/default.jpg",,83,171 R,2717,4077,447,150,
"https://stacks.stanford.edu/image/iiif/qm817bv7839%2F400_115_V_TC_46/4450,5575,357,177/pct:40/0/default.jpg",,400,115 V,4450,5575,357,177,
"https://stacks.stanford.edu/image/iiif/gy884xh4155%2F262_123_V_TC_46/5180,2507,527,157/pct:40/0/default.jpg",,262,123 V,5180,2507,527,157,
"https://stacks.stanford.edu/image/iiif/gn055tc5638%2F300_19_R_TC_46/3212,2322,400,167/pct:40/0/default.jpg",,300,19 R,3212,2322,400,167,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_026_V_TC_46/2380,4730,542,97/pct:40/0/default.jpg",,130,26 V,2380,4730,542,97,
"https://stacks.stanford.edu/image/iiif/qd947xd9843%2F483_100_R_TC_46/1642,1490,387,110/pct:40/0/default.jpg",,483,100 R,1642,1490,387,110,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_207_R_TC_46/1955,1390,315,110/pct:40/0/default.jpg",,10,207 R,1955,1390,315,110,
"https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_ii_V_TC_46/2755,3280,615,95/pct:40/0/default.jpg",,29,ii V,2755,3280,615,95,
"https://stacks.stanford.edu/image/iiif/zh479gp8621%2F316_99_R_TC_46/5037,795,327,155/pct:40/0/default.jpg",,316,99 R,5037,795,327,155,
"https://stacks.stanford.edu/image/iiif/nm455rd6672%2F054_93_V_TC_46/1780,6367,1137,170/pct:40/0/default.jpg",,54,93 V,1780,6367,1137,170,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_123_V_TC_46/4722,4182,360,165/pct:40/0/default.jpg",,269,123 V,4722,4182,360,165,
"https://stacks.stanford.edu/image/iiif/mq337vq8802%2F397_102_V_TC_46/4875,4022,360,117/pct:40/0/default.jpg",,397,102 V,4875,4022,360,117,
"https://stacks.stanford.edu/image/iiif/sn284rv5537%2F462_044_R_TC_46/1047,3480,357,130/pct:40/0/default.jpg",,462,44 R,1047,3480,357,130,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_296_V_TC_46/1067,5775,172,57/pct:40/0/default.jpg",,437,296 V,1067,5775,172,57,
"https://stacks.stanford.edu/image/iiif/mq337vq8802%2F397_033_R_TC_46/3442,5380,635,102/pct:40/0/default.jpg",,397,33 R,3442,5380,635,102,
"https://stacks.stanford.edu/image/iiif/sk997cn6567%2F230_056_R_TC_46/135,1275,295,130/pct:40/0/default.jpg",,230,56 R,135,1275,295,130,
"https://stacks.stanford.edu/image/iiif/kh542wm7507%2F337_123_R_TC_46/4140,5392,602,155/pct:40/0/default.jpg",,337,123 R,4140,5392,602,155,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_224_R_TC_46/3840,3345,242,97/pct:40/0/default.jpg",,75,224 R,3840,3345,242,97,
"https://stacks.stanford.edu/image/iiif/vv058df9042%2F033_51_V_TC_46/5157,3582,387,137/pct:40/0/default.jpg",,33,51 V,5157,3582,387,137,
"https://stacks.stanford.edu/image/iiif/nh464gk4498%2F107_23_R_TC_46/2162,2120,822,87/pct:40/0/default.jpg",,107,23 R,2162,2120,822,87,
"https://stacks.stanford.edu/image/iiif/mq337vq8802%2F397_002_R_TC_46/4237,4987,497,117/pct:40/0/default.jpg",,397,2 R,4237,4987,497,117,
"https://stacks.stanford.edu/image/iiif/wg555fw2314%2F330_014_V_TC_46/150,1122,752,122/pct:40/0/default.jpg",,330,14 V,150,1122,752,122,
"https://stacks.stanford.edu/image/iiif/zv088kx4487%2F003_089_V_TC_46/2260,5307,905,142/pct:40/0/default.jpg",,3,89 V,2260,5307,905,142,
"https://stacks.stanford.edu/image/iiif/nz663nv2057%2F023_079_R_TC_46/1792,2540,2630,222/pct:40/0/default.jpg",,23,79 R,1792,2540,2630,222,
"https://stacks.stanford.edu/image/iiif/ky226pt1201%2F406_094_V_TC_46/3455,767,170,67/pct:40/0/default.jpg",,406,94 V,3455,767,170,67,
"https://stacks.stanford.edu/image/iiif/nz663nv2057%2F023_007_V_TC_46/2595,4462,600,75/pct:40/0/default.jpg",,23,7 V,2595,4462,600,75,
"https://stacks.stanford.edu/image/iiif/sg012cr8689%2F470_036_V_TC_46/2360,2027,732,132/pct:40/0/default.jpg",,470,36 V,2360,2027,732,132,
"https://stacks.stanford.edu/image/iiif/sn284rv5537%2F462_067_R_TC_46/1007,3867,420,132/pct:40/0/default.jpg",,462,67 R,1007,3867,420,132,
"https://stacks.stanford.edu/image/iiif/rf713dy4795%2F484_642_V_TC_46/1390,1397,357,100/pct:40/0/default.jpg",,484,642 V,1390,1397,357,100,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_xix_R_TC_46/2392,5655,665,77/pct:40/0/default.jpg",,22,xix R,2392,5655,665,77,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_319_V_TC_46/3095,4800,317,97/pct:40/0/default.jpg",,49,319 V,3095,4800,317,97,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_090_R_TC_46/1727,4505,417,112/pct:40/0/default.jpg",,10,90 R,1727,4505,417,112,
"https://stacks.stanford.edu/image/iiif/jy445fd9276%2F277_33_R_TC_46/1872,5667,290,95/pct:40/0/default.jpg",,277,33 R,1872,5667,290,95,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_218_R_TC_46/1980,2255,242,82/pct:40/0/default.jpg",,437,218 R,1980,2255,242,82,
"https://stacks.stanford.edu/image/iiif/vp970qy1037%2F027_173_V_TC_46/1710,6305,342,115/pct:40/0/default.jpg",,27,173 V,1710,6305,342,115,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_004_R_TC_46/2212,990,290,95/pct:40/0/default.jpg",,75,4 R,2212,990,290,95,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_70_V_TC_46/4795,5017,295,132/pct:40/0/default.jpg",,50,70 V,4795,5017,295,132,
"https://stacks.stanford.edu/image/iiif/vv058df9042%2F033_53_V_TC_46/4060,1900,422,120/pct:40/0/default.jpg",,33,53 V,4060,1900,422,120,
"https://stacks.stanford.edu/image/iiif/vx000hq8392%2F275_233e_R_TC_46/40,580,232,115/pct:40/0/default.jpg",,275,233e R,40,580,232,115,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_194_R_TC_46/4002,2780,200,90/pct:40/0/default.jpg",,75,194 R,4002,2780,200,90,
"https://stacks.stanford.edu/image/iiif/xm721dj4603%2F478_140_R_TC_46/740,2612,535,182/pct:40/0/default.jpg",,478,140 R,740,2612,535,182,
"https://stacks.stanford.edu/image/iiif/bq134cn1846%2F433_017_R_TC_46/1755,2542,1372,227/pct:40/0/default.jpg",,433,17 R,1755,2542,1372,227,
"https://stacks.stanford.edu/image/iiif/wq149yj5620%2F438_034_R_TC_46/2730,3075,490,110/pct:40/0/default.jpg",,438,34 R,2730,3075,490,110,
"https://stacks.stanford.edu/image/iiif/sc624xj6187%2F356_115_V_TC_46/2887,3160,610,150/pct:40/0/default.jpg",,356,115 V,2887,3160,610,150,
"https://stacks.stanford.edu/image/iiif/yp193mg4537%2F473_166_R_TC_46/542,925,235,87/pct:40/0/default.jpg",,473,166 R,542,925,235,87,
"https://stacks.stanford.edu/image/iiif/cg362wn0438%2F150_vii_R_TC_46/3107,6870,767,145/pct:40/0/default.jpg",,150,vii R,3107,6870,767,145,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_246_R_TC_46/870,587,162,75/pct:40/0/default.jpg",,55,246 R,870,587,162,75,
"https://stacks.stanford.edu/image/iiif/yp193mg4537%2F473_189_R_TC_46/1315,3965,395,115/pct:40/0/default.jpg",,473,189 R,1315,3965,395,115,
"https://stacks.stanford.edu/image/iiif/mq337vq8802%2F397_097_V_TC_46/4915,5197,322,117/pct:40/0/default.jpg",,397,97 V,4915,5197,322,117,
"https://stacks.stanford.edu/image/iiif/jy445fd9276%2F277_103_V_TC_46/1912,1480,787,90/pct:40/0/default.jpg",,277,103 V,1912,1480,787,90,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_072_V_TC_46/3422,4270,385,102/pct:40/0/default.jpg",,75,72 V,3422,4270,385,102,
"https://stacks.stanford.edu/image/iiif/hb336yt8349%2F375_098_R_TC_46/1810,2495,502,125/pct:40/0/default.jpg",,375,98 R,1810,2495,502,125,
"https://stacks.stanford.edu/image/iiif/qv912yv7154%2F229_53_R_TC_46/1367,3262,1405,127/pct:40/0/default.jpg",,229,53 R,1367,3262,1405,127,
"https://stacks.stanford.edu/image/iiif/ky226pt1201%2F406_031_R_TC_46/3180,4187,190,92/pct:40/0/default.jpg",,406,31 R,3180,4187,190,92,
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_110_V_TC_46/3507,6650,302,92/pct:40/0/default.jpg",,26,110 V,3507,6650,302,92,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_116_R_TC_46/1940,3537,827,92/pct:40/0/default.jpg",,45,116 R,1940,3537,827,92,
"https://stacks.stanford.edu/image/iiif/jy445fd9276%2F277_128_V_TC_46/1910,5767,842,80/pct:40/0/default.jpg",,277,128 V,1910,5767,842,80,
"https://stacks.stanford.edu/image/iiif/vf742yx0561%2F062_39_V_TC_46/3850,990,190,95/pct:40/0/default.jpg",,62,39 V,3850,990,190,95,
"https://stacks.stanford.edu/image/iiif/tr552jm2166%2F312_8_TC_46/5087,1110,540,202/pct:40/0/default.jpg",,312,8,5087,1110,540,202,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_100_V_TC_46/4277,3375,490,155/pct:40/0/default.jpg",,83,100 V,4277,3375,490,155,
"https://stacks.stanford.edu/image/iiif/nz663nv2057%2F023_070_V_TC_46/3420,5145,445,177/pct:40/0/default.jpg",,23,70 V,3420,5145,445,177,
"https://stacks.stanford.edu/image/iiif/vp970qy1037%2F027_152_R_TC_46/325,3237,665,115/pct:40/0/default.jpg",,27,152 R,325,3237,665,115,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_261_V_TC_46/3457,6980,347,120/pct:40/0/default.jpg",,10,261 V,3457,6980,347,120,
"https://stacks.stanford.edu/image/iiif/rb296hb9129%2F214_029_R_TC_46/2375,917,382,162/pct:40/0/default.jpg",,214,29 R,2375,917,382,162,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_215_V_TC_46/2590,1465,690,92/pct:40/0/default.jpg",,49,215 V,2590,1465,690,92,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_206_R_TC_46/292,4042,220,100/pct:40/0/default.jpg",,10,206 R,292,4042,220,100,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_191_V_TC_46/5,1787,3305,97/pct:40/0/default.jpg",,485,191 V,5,1787,3305,97,
"https://stacks.stanford.edu/image/iiif/wz774ws7198%2F092_092_R_TC_46/977,4260,1112,137/pct:40/0/default.jpg",,92,92 R,977,4260,1112,137,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_110_V_TC_46/4617,982,355,145/pct:40/0/default.jpg",,50,110 V,4617,982,355,145,
"https://stacks.stanford.edu/image/iiif/nh464gk4498%2F107_19_R_TC_46/1707,1197,387,90/pct:40/0/default.jpg",,107,19 R,1707,1197,387,90,
"https://stacks.stanford.edu/image/iiif/vv058df9042%2F033_58_V_TC_46/5220,6350,422,180/pct:40/0/default.jpg",,33,58 V,5220,6350,422,180,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_001_R_TC_46/4670,8550,150,75/pct:40/0/default.jpg",,271,1 R,4670,8550,150,75,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_272_R_TC_46/3922,6002,1440,87/pct:40/0/default.jpg",,271,272 R,3922,6002,1440,87,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_viii_V_TC_46/3207,6895,385,117/pct:40/0/default.jpg",,22,viii V,3207,6895,385,117,
"https://stacks.stanford.edu/image/iiif/hb336yt8349%2F375_078_R_TC_46/1705,3010,502,125/pct:40/0/default.jpg",,375,78 R,1705,3010,502,125,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_187_V_TC_46/4392,6437,445,162/pct:40/0/default.jpg",,83,187 V,4392,6437,445,162,
"https://stacks.stanford.edu/image/iiif/qf131kj9626%2F280_209_R_TC_46/3390,5007,410,197/pct:40/0/default.jpg",,280,209 R,3390,5007,410,197,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_165_TC_46/3617,2650,357,130/pct:40/0/default.jpg",,51,165,3617,2650,357,130,
"https://stacks.stanford.edu/image/iiif/hg583np7605%2F186_123_R_TC_46/1975,3867,485,87/pct:40/0/default.jpg",,186,123 R,1975,3867,485,87,
"https://stacks.stanford.edu/image/iiif/sk997cn6567%2F230_020_R_TC_46/2395,5152,835,117/pct:40/0/default.jpg",,230,20 R,2395,5152,835,117,
"https://stacks.stanford.edu/image/iiif/kb304wh5721%2F327_121_R_TC_46/1700,3387,145,67/pct:40/0/default.jpg",,327,121 R,1700,3387,145,67,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_098_R_TC_46/252,6105,327,97/pct:40/0/default.jpg",,75,98 R,252,6105,327,97,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_207_V_TC_46/1607,4905,312,105/pct:40/0/default.jpg",,271,207 V,1607,4905,312,105,
"https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_015_R_TC_46/1835,6070,275,107/pct:40/0/default.jpg",,29,15 R,1835,6070,275,107,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_099_R_TC_46/3840,6917,202,95/pct:40/0/default.jpg",,45,99 R,3840,6917,202,95,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_58_R_TC_46/2580,5925,765,155/pct:40/0/default.jpg",,83,58 R,2580,5925,765,155,
"https://stacks.stanford.edu/image/iiif/bt590jk0961%2F481_347_TC_46/1537,1190,402,110/pct:40/0/default.jpg",,481,347,1537,1190,402,110,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_89_V_TC_46/4085,1370,750,185/pct:40/0/default.jpg",,269,89 V,4085,1370,750,185,
"https://stacks.stanford.edu/image/iiif/gm669vs3001%2F058_293_R_TC_46/1770,1420,815,140/pct:40/0/default.jpg",,58,293 R,1770,1420,815,140,
"https://stacks.stanford.edu/image/iiif/mq337vq8802%2F397_124_V_TC_46/2875,947,367,97/pct:40/0/default.jpg",,397,124 V,2875,947,367,97,
"https://stacks.stanford.edu/image/iiif/wx717zj2675%2F048_273_V_TC_46/2945,2565,172,72/pct:40/0/default.jpg",,48,273 V,2945,2565,172,72,
"https://stacks.stanford.edu/image/iiif/vf742yx0561%2F062_44_V_TC_46/5352,2972,440,95/pct:40/0/default.jpg",,62,44 V,5352,2972,440,95,
"https://stacks.stanford.edu/image/iiif/ky226pt1201%2F406_122_V_TC_46/3267,2967,210,87/pct:40/0/default.jpg",,406,122 V,3267,2967,210,87,
"https://stacks.stanford.edu/image/iiif/jy445fd9276%2F277_97_V_TC_46/1792,297,815,95/pct:40/0/default.jpg",,277,97 V,1792,297,815,95,
"https://stacks.stanford.edu/image/iiif/hg583np7605%2F186_83_R_TC_46/2007,1782,202,92/pct:40/0/default.jpg",,186,83 R,2007,1782,202,92,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_165_V_TC_46/3650,6695,895,100/pct:40/0/default.jpg",,16II,165 V,3650,6695,895,100,
"https://stacks.stanford.edu/image/iiif/vw680fn2153%2F187_105_R_TC_46/2690,4497,392,127/pct:40/0/default.jpg",,187,105 R,2690,4497,392,127,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_059_V_TC_46/5007,1602,745,110/pct:40/0/default.jpg",,271,59 V,5007,1602,745,110,
"https://stacks.stanford.edu/image/iiif/cy895rg0439%2F047_87_V_TC_46/1060,2625,867,187/pct:40/0/default.jpg",,47,87 V,1060,2625,867,187,
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_021_V_TC_46/350,630,477,205/pct:40/0/default.jpg",,270,21 V,350,630,477,205,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_166_V_TC_46/2200,5645,547,87/pct:40/0/default.jpg",,45,166 V,2200,5645,547,87,
"https://stacks.stanford.edu/image/iiif/qj220gv8417%2F139_123_V_TC_46/1275,7392,2020,112/pct:40/0/default.jpg",,139,123 V,1275,7392,2020,112,
"https://stacks.stanford.edu/image/iiif/wq149yj5620%2F438_022_V_TC_46/2847,3252,300,122/pct:40/0/default.jpg",,438,22 V,2847,3252,300,122,
"https://stacks.stanford.edu/image/iiif/sk997cn6567%2F230_051_V_TC_46/175,5257,752,127/pct:40/0/default.jpg",,230,51 V,175,5257,752,127,
"https://stacks.stanford.edu/image/iiif/jm097by4127%2F511_136_R_TC_46/4532,6545,280,127/pct:40/0/default.jpg",,511,136 R,4532,6545,280,127,
"https://stacks.stanford.edu/image/iiif/wz774ws7198%2F092_021_V_TC_46/2260,4200,630,112/pct:40/0/default.jpg",,92,21 V,2260,4200,630,112,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_v_R_TC_46/3025,3937,467,207/pct:40/0/default.jpg",,468,v R,3025,3937,467,207,
